,Unnamed: 0,_id,formhub/uuid,start,end,today,deviceid,Main_group/enumerator_group/name_enum,Main_group/location_details/Select_District,Main_group/location_details/geo_location,Main_group/location_details/well_type,Main_group/location_details/sw_bk_well_no,Main_group/measurement/measurement_point_cm,Main_group/measurement/Well_photo_Use_the_ed_measurement_point,Main_group/measurement/Measurement_of_tape_ent_point_MP_in_m,Main_group/measurement/wet_point_measruement_on_tape,Main_group/measurement/gw_level_from_mp,Main_group/measurement/mp_in_m,Main_group/measurement/gw_level,__version__,_version_,meta/instanceID,_xform_id_string,_uuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_validation_status,_submitted_by,Main_group/location_details/bk_dw_no,Main_group/measurement/Audio_Notes_Use_the_to_record_any_notes,Main_group/measurement/Notes,Main_group/location_details/well_no_sw_bardiya,Main_group/location_details/well_no_dw_bardiya
10,10,160414045,36e34b01767e41e291b861fbf251aaf1,2021-02-20T11:44:31.275+05:45,2021-02-20T11:47:26.099+05:45,2021-02-20,868190042176206,yogendra,Banke,28.0780604 81.5932225 97.16194288745902 4.854,sw,bk-sw-26,25,1613800846895.jpg,5.0,2.31,2.69,0.25,2.44,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:fab84bb9-486c-4b86-8a05-09a3c974213f,ajbNkrfgsftG7FsDVqc5h9,fab84bb9-486c-4b86-8a05-09a3c974213f,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffab84bb9-486c-4b86-8a05-09a3c974213f%2F1613800846895.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffab84bb9-486c-4b86-8a05-09a3c974213f%2F1613800846895.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffab84bb9-486c-4b86-8a05-09a3c974213f%2F1613800846895.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/fab84bb9-486c-4b86-8a05-09a3c974213f/1613800846895.jpg', 'instance': 160414045, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffab84bb9-486c-4b86-8a05-09a3c974213f%2F1613800846895.jpg', 'id': 55953726, 'xform': 669773}]",submitted_via_web,"[28.0780604, 81.5932225]",2021-02-23T09:17:54,[],[],{},gw_monitoring,,,,,
11,11,160414054,36e34b01767e41e291b861fbf251aaf1,2021-02-22T12:47:06.015+05:45,2021-02-22T12:49:51.848+05:45,2021-02-22,868190042176206,yogendra,Banke,28.0242741 81.6002787 89.81682168351188 4.854,sw,bk-sw-11_1,50,1613977439284.jpg,7.0,1.82,5.18,0.5,4.68,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:01c3e5be-5a37-4b50-913b-632f16fefbde,ajbNkrfgsftG7FsDVqc5h9,01c3e5be-5a37-4b50-913b-632f16fefbde,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c3e5be-5a37-4b50-913b-632f16fefbde%2F1613977439284.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c3e5be-5a37-4b50-913b-632f16fefbde%2F1613977439284.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c3e5be-5a37-4b50-913b-632f16fefbde%2F1613977439284.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/01c3e5be-5a37-4b50-913b-632f16fefbde/1613977439284.jpg', 'instance': 160414054, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F01c3e5be-5a37-4b50-913b-632f16fefbde%2F1613977439284.jpg', 'id': 55953732, 'xform': 669773}]",submitted_via_web,"[28.0242741, 81.6002787]",2021-02-23T09:17:57,[],[],{},gw_monitoring,,,,,
12,12,170344281,36e34b01767e41e291b861fbf251aaf1,2021-04-07T13:38:04.322+05:45,2021-04-07T13:40:27.515+05:45,2021-04-07,868190042176206,yogendra,Banke,28.1132041 81.5172749 84.55165311736327 4.854,dt,,49,1617782074789.jpg,15.0,3.45,11.55,0.49,11.06,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:b2bd4531-01f3-4c14-9bc0-94a246e5ba3e,ajbNkrfgsftG7FsDVqc5h9,b2bd4531-01f3-4c14-9bc0-94a246e5ba3e,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb2bd4531-01f3-4c14-9bc0-94a246e5ba3e%2F1617782074789.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb2bd4531-01f3-4c14-9bc0-94a246e5ba3e%2F1617782074789.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb2bd4531-01f3-4c14-9bc0-94a246e5ba3e%2F1617782074789.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/b2bd4531-01f3-4c14-9bc0-94a246e5ba3e/1617782074789.jpg', 'instance': 170344281, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb2bd4531-01f3-4c14-9bc0-94a246e5ba3e%2F1617782074789.jpg', 'id': 59860910, 'xform': 669773}]",submitted_via_web,"[28.1132041, 81.5172749]",2021-04-08T07:24:49,[],[],{},gw_monitoring,bk-dw-04_1,,,,
13,13,170344256,36e34b01767e41e291b861fbf251aaf1,2021-04-07T11:17:12.230+05:45,2021-04-07T11:19:40.150+05:45,2021-04-07,868190042176206,yogendra,Banke,28.0513467 81.6024627 88.18992511762305 4.551,dt,,27,1617773624169.jpg,6.0,1.4,4.6,0.27,4.33,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:d314fe55-c3ef-4bee-b35c-0712849ded4b,ajbNkrfgsftG7FsDVqc5h9,d314fe55-c3ef-4bee-b35c-0712849ded4b,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd314fe55-c3ef-4bee-b35c-0712849ded4b%2F1617773624169.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd314fe55-c3ef-4bee-b35c-0712849ded4b%2F1617773624169.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd314fe55-c3ef-4bee-b35c-0712849ded4b%2F1617773624169.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/d314fe55-c3ef-4bee-b35c-0712849ded4b/1617773624169.jpg', 'instance': 170344256, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd314fe55-c3ef-4bee-b35c-0712849ded4b%2F1617773624169.jpg', 'id': 59860905, 'xform': 669773}]",submitted_via_web,"[28.0513467, 81.6024627]",2021-04-08T07:24:38,[],[],{},gw_monitoring,bk-dw-05,,,,
14,14,170344269,36e34b01767e41e291b861fbf251aaf1,2021-04-07T11:48:55.244+05:45,2021-04-07T11:51:02.258+05:45,2021-04-07,868190042176206,yogendra,Banke,28.0508057 81.5862265 87.09753899548474 4.803,sw,bk-sw-28,55,1617775526622.jpg,7.0,1.5,5.5,0.55,4.95,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:f33a5319-825d-4f8a-98cc-690a26cdff57,ajbNkrfgsftG7FsDVqc5h9,f33a5319-825d-4f8a-98cc-690a26cdff57,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff33a5319-825d-4f8a-98cc-690a26cdff57%2F1617775526622.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff33a5319-825d-4f8a-98cc-690a26cdff57%2F1617775526622.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff33a5319-825d-4f8a-98cc-690a26cdff57%2F1617775526622.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/f33a5319-825d-4f8a-98cc-690a26cdff57/1617775526622.jpg', 'instance': 170344269, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff33a5319-825d-4f8a-98cc-690a26cdff57%2F1617775526622.jpg', 'id': 59860907, 'xform': 669773}]",submitted_via_web,"[28.0508057, 81.5862265]",2021-04-08T07:24:42,[],[],{},gw_monitoring,,,,,
15,15,170344273,36e34b01767e41e291b861fbf251aaf1,2021-04-07T13:17:54.097+05:45,2021-04-07T13:21:10.484+05:45,2021-04-07,868190042176206,yogendra,Banke,28.1114016 81.521705 61.428869979187425 4.551,sw,bk-sw-19_1,23,1617780878765.jpg,7.0,1.15,5.85,0.23,5.62,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:79c5a859-d011-461c-82b9-c1779143e483,ajbNkrfgsftG7FsDVqc5h9,79c5a859-d011-461c-82b9-c1779143e483,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F79c5a859-d011-461c-82b9-c1779143e483%2F1617780878765.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F79c5a859-d011-461c-82b9-c1779143e483%2F1617780878765.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F79c5a859-d011-461c-82b9-c1779143e483%2F1617780878765.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/79c5a859-d011-461c-82b9-c1779143e483/1617780878765.jpg', 'instance': 170344273, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F79c5a859-d011-461c-82b9-c1779143e483%2F1617780878765.jpg', 'id': 59860909, 'xform': 669773}]",submitted_via_web,"[28.1114016, 81.521705]",2021-04-08T07:24:46,[],[],{},gw_monitoring,,,,,
16,16,170344287,36e34b01767e41e291b861fbf251aaf1,2021-04-07T14:00:23.211+05:45,2021-04-07T14:03:21.854+05:45,2021-04-07,868190042176206,yogendra,Banke,28.1223001 81.5166134 85.04392023801582 4.551,dt,,42,1617783458596.jpg,13.0,1.45,11.55,0.42,11.13,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:dfba8241-3268-4ad1-9580-e87ad46b6d98,ajbNkrfgsftG7FsDVqc5h9,dfba8241-3268-4ad1-9580-e87ad46b6d98,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fdfba8241-3268-4ad1-9580-e87ad46b6d98%2F1617783458596.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fdfba8241-3268-4ad1-9580-e87ad46b6d98%2F1617783458596.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fdfba8241-3268-4ad1-9580-e87ad46b6d98%2F1617783458596.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/dfba8241-3268-4ad1-9580-e87ad46b6d98/1617783458596.jpg', 'instance': 170344287, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fdfba8241-3268-4ad1-9580-e87ad46b6d98%2F1617783458596.jpg', 'id': 59860916, 'xform': 669773}]",submitted_via_web,"[28.1223001, 81.5166134]",2021-04-08T07:24:51,[],[],{},gw_monitoring,bk-dw-03,,,,
17,17,170344291,36e34b01767e41e291b861fbf251aaf1,2021-04-07T14:49:18.491+05:45,2021-04-07T14:52:30.542+05:45,2021-04-07,868190042176206,yogendra,Banke,28.0960803 81.5211436 83.4512369483592 4.551,dt,,25,1617786415562.jpg,15.0,3.55,11.45,0.25,11.2,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:64893a29-2e3c-4172-beff-b5bec3ed25ef,ajbNkrfgsftG7FsDVqc5h9,64893a29-2e3c-4172-beff-b5bec3ed25ef,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64893a29-2e3c-4172-beff-b5bec3ed25ef%2F1617786415562.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64893a29-2e3c-4172-beff-b5bec3ed25ef%2F1617786415562.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64893a29-2e3c-4172-beff-b5bec3ed25ef%2F1617786415562.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/64893a29-2e3c-4172-beff-b5bec3ed25ef/1617786415562.jpg', 'instance': 170344291, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F64893a29-2e3c-4172-beff-b5bec3ed25ef%2F1617786415562.jpg', 'id': 59860917, 'xform': 669773}]",submitted_via_web,"[28.0960803, 81.5211436]",2021-04-08T07:24:52,[],[],{},gw_monitoring,bk-dw-02,,,,
18,18,170344300,36e34b01767e41e291b861fbf251aaf1,2021-04-07T15:22:39.510+05:45,2021-04-07T15:25:41.397+05:45,2021-04-07,868190042176206,yogendra,Banke,28.0818634 81.5466079 82.31648677449924 4.854,dt,,37,1617788339427.jpg,15.0,3.55,11.45,0.37,11.08,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:27897b72-6088-444b-8e63-8e8b01b0049f,ajbNkrfgsftG7FsDVqc5h9,27897b72-6088-444b-8e63-8e8b01b0049f,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F27897b72-6088-444b-8e63-8e8b01b0049f%2F1617788339427.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F27897b72-6088-444b-8e63-8e8b01b0049f%2F1617788339427.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F27897b72-6088-444b-8e63-8e8b01b0049f%2F1617788339427.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/27897b72-6088-444b-8e63-8e8b01b0049f/1617788339427.jpg', 'instance': 170344300, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F27897b72-6088-444b-8e63-8e8b01b0049f%2F1617788339427.jpg', 'id': 59860921, 'xform': 669773}]",submitted_via_web,"[28.0818634, 81.5466079]",2021-04-08T07:24:55,[],[],{},gw_monitoring,bk-dw-01,,,,
19,19,154686710,36e34b01767e41e291b861fbf251aaf1,2021-01-27T12:06:36.679+05:45,2021-01-27T19:47:05.926+05:45,2021-01-27,868190042176206,yogndra,Banke,28.0780663 81.5933074 94.0 4.854,sw,bk-sw-26,25,1611728598226.jpg,5.0,2.55,2.45,0.25,2.2,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:e10a14b9-ad0d-442a-ba09-0768e294055c,ajbNkrfgsftG7FsDVqc5h9,e10a14b9-ad0d-442a-ba09-0768e294055c,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe10a14b9-ad0d-442a-ba09-0768e294055c%2F1611728598226.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe10a14b9-ad0d-442a-ba09-0768e294055c%2F1611728598226.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe10a14b9-ad0d-442a-ba09-0768e294055c%2F1611728598226.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/e10a14b9-ad0d-442a-ba09-0768e294055c/1611728598226.jpg', 'instance': 154686710, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe10a14b9-ad0d-442a-ba09-0768e294055c%2F1611728598226.jpg', 'id': 53787293, 'xform': 669773}]",submitted_via_web,"[28.0780663, 81.5933074]",2021-01-27T14:03:12,[],[],{},gw_monitoring,,,,,
20,20,154559388,36e34b01767e41e291b861fbf251aaf1,2021-01-27T10:46:48.565+05:45,2021-01-27T10:49:05.361+05:45,2021-01-27,868190042176206,Subash,Banke,28.0804943 81.6419293 114.0 13.349,sw,bk-sw-01,20,1611723776280.jpg,3.6,1.2,2.4000000000000004,0.2,2.2,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:236bc41e-a0c8-4b9a-898f-c51253640dae,ajbNkrfgsftG7FsDVqc5h9,236bc41e-a0c8-4b9a-898f-c51253640dae,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723776280.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723776280.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723776280.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/236bc41e-a0c8-4b9a-898f-c51253640dae/1611723776280.jpg', 'instance': 154559388, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723776280.jpg', 'id': 53743196, 'xform': 669773}, {'mimetype': 'audio/amr', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723819300..amr', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723819300..amr', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723819300..amr', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/236bc41e-a0c8-4b9a-898f-c51253640dae/1611723819300..amr', 'instance': 154559388, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F236bc41e-a0c8-4b9a-898f-c51253640dae%2F1611723819300..amr', 'id': 53743195, 'xform': 669773}]",submitted_via_web,"[28.0804943, 81.6419293]",2021-01-27T05:04:17,[],[],{},gw_monitoring,,1611723819300..amr,Test,,
21,21,154686716,36e34b01767e41e291b861fbf251aaf1,2021-01-27T12:29:23.887+05:45,2021-01-27T12:35:02.161+05:45,2021-01-27,868190042176206,yogendra,Banke,28.0828437 81.5956795 92.0 4.551,sw,bk-sw-27,40,1611730134314.jpg,4.6,0.5,4.1,0.4,3.7,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:556838ae-c09c-44e3-98ff-8536332a6cc2,ajbNkrfgsftG7FsDVqc5h9,556838ae-c09c-44e3-98ff-8536332a6cc2,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F556838ae-c09c-44e3-98ff-8536332a6cc2%2F1611730134314.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F556838ae-c09c-44e3-98ff-8536332a6cc2%2F1611730134314.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F556838ae-c09c-44e3-98ff-8536332a6cc2%2F1611730134314.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/556838ae-c09c-44e3-98ff-8536332a6cc2/1611730134314.jpg', 'instance': 154686716, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F556838ae-c09c-44e3-98ff-8536332a6cc2%2F1611730134314.jpg', 'id': 53787297, 'xform': 669773}]",submitted_via_web,"[28.0828437, 81.5956795]",2021-01-27T14:03:13,[],[],{},gw_monitoring,,,,,
22,22,154686727,36e34b01767e41e291b861fbf251aaf1,2021-01-27T12:51:30.554+05:45,2021-01-27T12:54:10.007+05:45,2021-01-27,868190042176206,yogendra,Banke,28.1060386 81.5971551 99.0 4.551,sw,bk-sw-25_1,35,1611731301523.jpg,3.75,0.5,3.25,0.35,2.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:872a8ae8-10e0-4444-a6a7-de43bdf03fd7,ajbNkrfgsftG7FsDVqc5h9,872a8ae8-10e0-4444-a6a7-de43bdf03fd7,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F872a8ae8-10e0-4444-a6a7-de43bdf03fd7%2F1611731301523.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F872a8ae8-10e0-4444-a6a7-de43bdf03fd7%2F1611731301523.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F872a8ae8-10e0-4444-a6a7-de43bdf03fd7%2F1611731301523.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/872a8ae8-10e0-4444-a6a7-de43bdf03fd7/1611731301523.jpg', 'instance': 154686727, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F872a8ae8-10e0-4444-a6a7-de43bdf03fd7%2F1611731301523.jpg', 'id': 53787300, 'xform': 669773}]",submitted_via_web,"[28.1060386, 81.5971551]",2021-01-27T14:03:15,[],[],{},gw_monitoring,,,,,
23,23,154686742,36e34b01767e41e291b861fbf251aaf1,2021-01-27T13:16:43.849+05:45,2021-01-27T13:21:13.421+05:45,2021-01-27,868190042176206,yogendra,Banke,28.1287151 81.5894281 88.0 4.551,sw,bk-sw-17_1,15,1611732909429.jpg,5.0,2.15,2.85,0.15,2.7,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:b6d8a3f0-fd43-4c80-94bb-8525703c4f14,ajbNkrfgsftG7FsDVqc5h9,b6d8a3f0-fd43-4c80-94bb-8525703c4f14,"[{'mimetype': 'image/jpeg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6d8a3f0-fd43-4c80-94bb-8525703c4f14%2F1611732909429.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6d8a3f0-fd43-4c80-94bb-8525703c4f14%2F1611732909429.jpg', 'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6d8a3f0-fd43-4c80-94bb-8525703c4f14%2F1611732909429.jpg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/b6d8a3f0-fd43-4c80-94bb-8525703c4f14/1611732909429.jpg', 'instance': 154686742, 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb6d8a3f0-fd43-4c80-94bb-8525703c4f14%2F1611732909429.jpg', 'id': 53787302, 'xform': 669773}]",submitted_via_web,"[28.1287151, 81.5894281]",2021-01-27T14:03:17,[],[],{},gw_monitoring,,,,,
